temperature_c,cpu_usage_pct,memory_usage_pct,disk_io_mb_s,network_traffic_mb_s,power_consumption_w,latency_ms,error_rate_pct,failure
72.33,80.36,80.33,193.03,494.45,250.83,52.77,3.652,1
42.79,21.54,36.38,57.44,112.28,154.71,11.56,0.747,0
40.76,30.64,42.12,94.34,208.57,140.18,17.76,1.28,0
43.78,37.66,48.51,90.1,147.6,164.97,22.97,1.299,0
52.04,49.19,46.21,143.74,256.74,170.72,26.24,1.316,0
50.31,62.47,63.38,134.11,293.43,175.16,31.95,1.963,0
48.56,35.69,52.56,120.77,201.39,163.64,15.83,2.164,0
54.58,48.68,55.98,151.85,318.38,173.69,23.43,1.912,0
42.6,29.69,49.13,99.75,112.93,165.97,21.85,1.451,0
53.73,57.51,59.12,144.02,294.43,184.25,26.6,1.708,0
43.76,35.53,50.78,107.77,186.18,155.68,12.39,1.316,0
52.79,41.23,57.24,81.01,396.33,181.28,33.53,2.529,0
72.96,69.2,65.08,190.74,459.93,214.24,46.0,3.09,1
60.74,57.93,63.94,104.07,339.22,183.2,28.3,2.314,0
55.09,41.92,51.03,102.28,210.06,185.98,21.85,1.701,0
50.92,39.05,46.25,133.58,216.32,148.12,22.71,1.918,0
43.51,42.57,35.19,116.38,198.37,179.39,16.26,1.682,0
74.29,71.14,67.24,204.52,673.26,221.81,58.92,3.773,1
48.79,34.04,39.06,101.92,279.03,160.65,28.78,1.21,0
45.06,42.4,30.53,56.04,53.7,169.73,26.65,1.175,0
46.69,29.98,49.81,84.22,128.95,155.65,18.49,0.968,0
69.76,56.86,40.06,148.19,342.24,226.25,28.35,3.528,1
58.73,78.91,57.72,168.63,370.27,207.83,12.72,2.195,0
52.9,34.72,46.54,102.72,252.64,179.69,21.02,2.039,0
73.43,80.23,74.67,236.51,534.98,222.48,39.29,4.194,1
47.88,24.53,39.16,56.71,236.15,137.94,22.99,1.806,0
50.78,43.82,39.04,95.88,225.1,162.12,27.43,2.447,0
44.11,27.24,65.88,111.34,291.6,133.34,24.09,1.719,0
52.62,62.98,68.54,153.98,334.44,193.86,29.71,2.52,0
53.63,52.38,57.77,157.11,318.08,189.23,18.08,1.707,0
74.25,69.98,69.73,227.5,564.06,212.78,52.33,4.504,1
53.16,48.42,59.16,134.54,291.62,179.53,17.86,2.342,0
46.48,39.07,49.38,92.14,120.15,158.72,22.26,1.769,0
68.53,44.91,63.99,200.32,368.9,189.25,35.05,3.658,1
73.13,73.24,80.45,183.49,534.58,230.33,59.78,4.551,1
53.67,52.33,48.68,69.26,295.54,166.72,27.26,1.47,0
41.73,36.63,61.52,61.96,131.83,145.24,12.61,1.869,0
47.01,47.44,49.46,129.76,329.27,170.09,25.41,1.325,0
46.05,29.62,40.9,88.15,192.66,162.97,19.99,1.821,0
37.89,24.05,44.75,75.93,84.01,141.87,22.18,1.234,0
43.22,32.66,21.26,78.81,109.0,162.57,23.61,1.128,0
53.51,48.26,58.98,136.29,401.42,169.4,40.11,2.012,0
57.59,58.51,62.18,111.46,280.34,182.94,14.4,1.752,0
51.2,53.53,49.42,146.42,271.69,180.3,14.58,1.335,0
76.01,87.4,82.61,258.67,609.21,257.05,53.72,4.586,1
72.4,74.35,88.64,206.81,586.01,243.04,58.85,4.823,1
74.23,79.41,82.01,248.34,688.98,231.64,54.09,4.225,1
44.31,33.99,47.81,96.94,288.21,148.55,17.63,1.673,0
74.16,65.22,62.56,148.48,468.21,202.97,41.61,3.902,1
78.06,68.98,58.74,113.35,537.03,232.34,50.76,4.038,1
51.12,45.91,40.71,86.16,197.48,164.57,26.31,1.76,0
52.18,36.59,27.46,70.91,75.96,152.48,16.34,1.549,0
48.02,36.24,39.02,73.74,175.46,146.59,16.07,1.649,0
51.6,44.69,44.53,141.66,252.38,166.5,22.66,0.969,0
58.35,59.46,65.3,112.28,427.05,167.98,21.69,2.615,0
65.68,64.75,76.63,133.21,325.16,186.1,31.77,2.889,0
71.64,64.41,73.38,232.94,512.58,220.56,54.77,3.927,1
44.37,39.99,25.2,88.23,362.94,165.11,17.55,0.728,0
48.13,39.5,53.11,112.69,241.69,159.98,14.47,2.093,0
46.62,34.26,38.17,32.67,120.29,158.25,16.77,1.425,0
69.83,80.22,75.13,196.27,578.51,235.44,50.38,4.091,1
66.69,56.87,65.41,131.66,366.9,218.93,43.75,3.208,1
50.0,48.4,53.29,104.87,232.51,189.69,17.59,1.494,0
40.86,31.81,35.72,92.97,171.99,150.0,14.17,1.673,0
41.17,29.24,41.38,87.35,186.44,129.41,22.45,1.04,0
76.01,70.18,75.26,171.92,665.46,228.59,55.37,3.993,1
48.38,34.97,51.7,112.65,258.26,165.17,18.21,1.135,0
47.45,39.56,50.65,96.6,330.36,162.7,26.54,1.869,0
66.2,77.37,72.25,162.88,487.46,248.13,51.47,4.277,1
75.75,86.11,92.09,205.16,664.95,253.64,44.93,4.356,1
48.55,54.74,54.83,149.59,251.27,156.5,28.44,1.491,0
43.0,36.17,54.24,117.32,228.12,128.63,31.48,1.448,0
53.87,54.44,43.67,103.59,312.36,174.48,22.74,1.494,0
74.45,63.38,85.1,226.09,588.19,222.27,43.45,3.478,1
54.47,55.15,61.28,138.49,332.63,195.84,34.57,1.721,0
68.06,61.09,67.32,251.82,336.34,236.98,35.96,3.668,1
55.64,45.22,32.53,92.41,186.41,171.09,23.26,2.082,0
60.3,65.37,64.14,130.32,321.31,186.49,25.22,1.679,0
65.9,73.39,72.33,199.9,453.39,230.78,41.36,4.861,1
45.29,25.04,41.61,46.44,177.81,153.77,17.76,1.563,0
46.04,36.34,48.25,126.65,301.58,136.31,17.67,1.947,0
50.04,55.26,53.46,111.63,272.23,182.97,19.66,1.881,0
59.33,39.76,59.74,133.05,306.63,176.9,32.6,2.989,1
57.95,58.65,62.79,171.13,346.63,180.99,24.43,1.956,0
48.86,54.35,58.27,86.97,199.01,180.57,24.46,1.043,0
44.59,49.95,42.61,78.45,245.51,144.31,19.1,1.856,0
39.56,19.5,26.61,57.44,204.09,134.33,11.67,1.116,0
46.66,37.12,37.59,90.33,145.94,173.73,19.33,1.553,0
47.29,34.68,26.49,60.12,174.28,140.32,23.73,0.814,0
48.47,48.23,56.13,84.67,123.58,170.09,13.83,1.511,0
49.08,35.01,44.98,75.07,168.27,168.94,23.07,1.882,0
59.84,54.76,76.63,139.55,386.27,179.76,21.96,2.121,0
54.49,44.89,44.08,106.18,214.67,167.36,21.67,2.425,0
46.71,42.4,57.07,101.84,278.36,163.17,26.4,1.906,0
42.51,24.43,50.72,96.82,198.87,136.46,27.43,1.386,0
47.68,40.54,48.94,86.82,269.12,173.93,23.13,1.031,0
45.06,28.85,48.62,40.45,208.28,147.31,17.9,1.604,0
74.05,76.66,51.77,252.23,377.55,243.7,42.42,3.222,1
82.22,80.25,87.42,200.98,630.71,265.81,39.29,3.925,1
48.71,39.09,35.78,57.56,154.66,159.35,15.45,1.25,0
76.23,77.34,61.94,200.49,673.35,252.41,34.66,3.932,1
80.05,74.17,91.71,199.67,641.19,215.44,59.51,5.011,1
50.19,54.72,63.82,146.28,361.17,182.58,26.18,1.859,0
42.89,39.29,21.46,45.89,121.78,152.1,18.84,1.045,0
60.32,77.56,73.3,153.95,395.36,199.28,20.31,2.239,0
55.08,68.77,69.45,119.45,235.77,185.61,24.08,1.888,0
48.4,49.72,64.74,192.17,325.78,164.19,30.86,1.913,0
53.97,50.57,51.54,140.7,269.86,176.51,20.39,1.631,0
84.83,100.0,81.84,217.02,558.78,279.1,54.03,4.641,1
58.06,61.71,58.68,157.8,352.75,195.38,23.26,2.067,0
60.07,56.51,61.53,201.97,467.72,200.96,44.25,3.882,1
55.69,57.18,62.38,142.89,344.31,170.67,24.75,1.912,0
78.01,78.7,60.31,191.88,521.47,251.41,39.25,3.127,1
49.35,36.97,51.6,94.41,237.67,158.1,18.75,1.76,0
56.56,69.63,60.19,166.76,419.79,195.98,33.88,2.059,0
50.0,38.85,55.94,87.77,236.23,149.68,23.9,1.772,0
45.21,32.49,39.06,113.41,234.48,157.01,17.25,1.479,0
49.06,35.43,31.59,56.98,66.33,159.63,8.65,1.662,0
54.13,60.63,65.92,175.7,339.03,172.11,26.06,2.098,0
54.65,52.34,53.83,88.42,235.05,190.14,26.86,1.976,0
55.68,51.36,51.59,148.38,318.41,172.18,19.63,1.929,0
56.89,56.71,59.04,145.14,304.97,189.84,14.04,1.378,0
50.65,40.49,56.16,87.34,270.43,178.73,25.73,1.354,0
49.93,42.17,33.51,37.59,239.63,173.59,24.61,2.333,0
47.01,43.04,40.02,117.02,267.54,149.53,20.0,1.226,0
52.09,63.41,52.94,117.8,282.27,181.02,23.67,2.078,0
85.25,89.24,72.24,237.31,607.42,249.79,62.93,4.872,1
52.41,60.22,54.11,111.32,177.25,191.13,19.8,1.8,0
49.14,43.22,53.62,60.56,201.05,146.62,22.08,1.507,0
78.29,59.6,77.93,199.12,540.27,218.96,41.04,3.592,1
61.56,54.88,49.55,145.27,391.73,177.83,23.14,1.521,0
80.99,71.86,66.1,196.26,495.09,233.17,47.66,3.978,1
59.77,72.43,71.48,135.88,374.26,193.22,23.01,2.537,0
44.85,36.5,45.01,87.26,194.49,145.3,18.98,1.151,0
52.78,48.49,52.43,120.85,209.59,171.59,17.59,1.067,0
63.04,69.27,80.03,191.95,475.95,217.79,39.37,4.935,1
66.93,58.99,56.64,194.95,358.16,201.19,40.35,5.131,1
59.5,62.27,62.08,148.45,363.97,185.81,15.64,2.082,0
72.89,63.92,65.16,165.43,438.34,207.98,31.19,3.448,1
41.09,37.32,37.9,58.51,190.79,155.17,19.32,1.478,0
79.59,94.15,81.82,212.82,580.74,231.97,63.82,5.367,1
52.88,48.62,40.83,72.48,278.49,163.6,25.85,1.706,0
57.49,54.08,62.65,141.76,347.92,170.02,38.76,2.002,0
46.36,28.04,28.54,30.67,124.0,151.25,11.06,0.841,0
51.48,43.48,52.19,81.25,244.59,168.9,25.57,1.778,0
52.4,51.58,54.33,91.58,321.27,186.17,27.86,1.036,0
42.22,30.57,31.48,59.66,252.98,157.25,16.32,1.008,0
46.06,30.27,48.94,66.09,234.67,159.44,19.32,1.173,0
48.89,33.48,48.85,70.5,315.6,160.53,27.08,1.584,0
44.75,42.77,47.45,106.37,47.8,166.66,18.14,2.422,0
55.03,53.05,62.41,131.17,287.55,167.77,34.51,2.058,0
54.06,47.25,53.86,106.99,229.02,169.05,23.29,1.795,0
50.39,47.94,62.59,100.17,269.16,161.52,19.21,1.706,0
56.6,54.84,53.78,91.86,319.22,197.26,25.87,1.738,0
52.89,50.46,39.94,119.78,196.25,162.56,10.67,1.094,0
71.87,62.64,60.07,207.63,547.45,220.19,42.75,3.664,1
55.75,58.13,49.82,105.47,233.31,183.78,28.57,2.022,0
42.41,30.65,38.02,70.94,189.27,139.29,16.74,1.434,0
61.25,75.38,66.52,163.08,407.67,192.13,28.53,2.449,0
52.87,41.19,59.83,129.95,211.38,178.57,26.04,2.069,0
46.9,37.1,34.35,43.08,90.25,175.62,19.0,1.111,0
74.23,81.54,78.38,221.23,559.15,246.9,57.7,3.522,1
49.28,45.93,63.81,106.73,232.73,176.89,24.35,1.716,0
56.29,61.9,70.27,147.23,291.44,196.14,24.53,2.25,0
48.22,47.73,42.66,118.84,239.18,172.3,32.31,1.654,0
49.08,36.23,57.07,136.72,171.64,177.45,12.73,1.809,0
54.26,40.64,31.27,98.02,382.1,185.2,18.87,1.27,0
79.4,78.2,75.6,149.72,503.23,251.91,53.83,3.583,1
57.29,54.83,51.46,73.63,320.89,170.41,21.83,2.429,0
51.56,60.89,68.78,158.83,336.77,178.69,35.43,2.092,0
52.95,63.52,58.7,135.37,308.48,204.84,31.61,2.153,0
59.6,78.15,54.42,164.64,310.05,199.34,22.29,1.664,0
40.28,23.57,28.42,75.54,263.67,151.57,16.4,1.265,0
71.15,55.32,62.94,134.36,331.19,214.4,36.68,3.447,1
59.54,76.81,69.41,158.09,423.25,215.94,30.75,2.125,0
82.56,82.46,79.74,209.04,575.61,249.61,44.32,4.379,1
74.42,75.73,71.28,189.32,410.16,214.87,53.11,4.15,1
70.69,78.3,56.22,165.52,546.19,226.25,53.43,3.814,1
47.07,26.04,40.96,83.71,145.08,144.84,17.27,1.645,0
69.6,68.63,73.63,162.65,437.99,213.11,40.67,3.918,1
49.74,41.8,42.23,97.62,195.79,176.96,29.09,1.947,0
63.95,54.22,66.67,119.89,217.52,177.24,53.59,3.402,1
48.44,45.54,44.4,114.26,223.12,160.33,20.2,1.71,0
55.1,54.79,54.12,108.82,267.26,179.83,22.69,1.104,0
80.06,86.51,88.08,223.0,560.15,245.47,57.0,5.007,1
83.88,95.22,60.0,202.56,476.62,243.41,49.51,4.418,1
62.51,63.61,66.64,141.56,351.52,190.17,36.48,2.519,0
50.24,59.08,44.6,100.58,270.59,183.13,27.06,1.914,0
50.57,52.6,51.2,115.62,316.36,167.92,20.95,1.325,0
55.3,59.07,67.06,124.01,393.37,197.79,31.13,1.752,0
75.12,70.02,68.7,199.75,527.64,248.42,55.05,4.347,1
83.35,83.7,56.99,220.05,503.79,250.37,46.65,4.501,1
66.79,63.05,60.82,174.85,327.42,244.46,46.04,3.473,1
73.03,87.57,81.01,220.48,519.79,230.04,59.54,4.959,1
71.89,62.73,80.25,128.63,560.58,213.05,56.08,4.412,1
80.66,72.89,67.67,235.3,554.97,237.88,60.64,5.163,1
49.38,56.61,57.16,167.36,325.0,155.78,21.36,1.955,0
50.85,48.53,48.27,119.04,362.13,158.31,20.18,1.618,0
55.53,53.1,46.63,120.95,230.17,176.27,20.96,1.933,0
55.99,57.09,51.89,106.83,195.34,185.81,26.17,1.66,0
44.74,30.16,45.41,128.35,226.13,144.65,19.18,1.229,0
47.65,32.54,56.94,83.91,177.41,126.03,22.75,2.042,0
51.49,42.84,54.69,127.37,180.47,169.79,14.68,1.286,0
52.8,57.99,63.26,141.0,349.69,185.78,32.62,2.066,0
47.86,34.21,59.73,84.87,136.51,154.72,22.33,1.72,0
44.33,43.76,36.89,102.4,202.9,153.72,24.5,0.945,0
49.44,45.47,48.55,80.0,182.54,167.83,26.39,1.599,0
62.58,63.7,96.04,218.28,399.81,233.18,57.8,4.825,1
47.54,29.39,30.51,88.88,75.39,122.9,21.43,1.49,0
80.26,78.58,77.15,155.5,460.97,239.86,47.72,4.664,1
52.27,67.38,75.69,137.9,359.35,178.64,30.89,2.54,0
60.14,62.88,59.06,128.69,290.2,171.21,23.79,2.4,0
52.18,56.17,66.46,113.47,296.03,182.25,28.96,1.714,0
71.75,61.23,67.16,152.64,391.4,226.74,45.88,3.595,1
51.66,32.78,41.49,113.07,185.51,169.91,16.68,1.371,0
50.45,49.23,64.72,146.56,305.57,168.79,26.66,1.608,0
82.66,77.4,88.75,206.62,617.84,238.17,59.87,4.707,1
52.56,49.36,61.93,124.41,323.11,156.51,24.93,1.868,0
44.49,38.84,53.17,89.3,247.1,172.37,21.59,2.313,0
76.48,57.92,64.85,156.53,496.37,191.88,46.12,4.174,1
75.01,76.21,76.01,194.09,582.13,227.21,61.78,4.228,1
51.75,33.28,36.91,117.94,254.85,147.35,17.16,1.366,0
45.67,27.49,45.42,64.96,202.45,158.79,16.51,1.052,0
65.82,68.46,51.27,185.29,408.52,197.99,44.69,3.252,1
48.64,38.61,56.32,93.0,213.17,176.32,24.09,1.754,0
56.49,57.93,71.49,149.87,347.41,198.08,18.2,2.384,0
70.13,63.91,78.83,223.16,559.86,233.98,47.25,4.303,1
52.88,46.85,61.64,98.81,251.27,178.05,24.88,2.236,0
62.95,73.93,62.02,115.87,313.87,187.81,29.99,2.286,0
48.15,47.16,47.88,145.41,272.01,148.38,29.97,2.165,0
46.35,37.02,44.83,97.36,186.31,150.87,14.79,1.428,0
80.83,84.16,87.38,157.6,539.24,247.05,49.83,5.326,1
68.78,70.3,56.95,111.56,512.51,238.21,47.38,4.788,1
74.79,74.22,75.29,190.71,636.37,218.25,55.96,3.855,1
58.45,65.31,58.22,145.17,356.41,203.95,28.62,0.798,0
62.04,55.21,60.6,113.42,281.25,181.27,23.22,2.122,0
50.97,57.32,65.71,137.96,354.47,198.43,21.75,1.473,0
67.28,54.09,51.69,124.79,251.98,216.67,45.81,3.559,1
47.92,42.71,49.23,119.06,276.77,162.11,12.86,1.519,0
34.27,20.85,38.93,66.29,80.12,136.04,13.97,1.198,0
48.16,34.16,42.1,89.27,266.23,172.79,20.22,1.971,0
74.39,81.12,79.54,208.76,638.65,227.96,58.78,5.349,1
57.23,50.7,56.13,116.27,384.93,160.54,24.29,1.447,0
51.93,52.96,51.36,99.61,231.66,176.82,23.35,2.223,0
44.77,38.74,47.18,136.99,334.16,142.48,16.27,1.218,0
44.91,47.89,58.81,90.5,253.47,182.56,21.53,1.994,0
77.63,76.0,59.48,187.77,432.36,242.46,41.37,3.395,1
59.74,45.38,66.07,87.13,329.82,194.21,24.58,2.408,0
49.19,42.91,25.31,110.31,167.6,171.14,13.43,1.282,0
72.41,77.87,65.88,172.75,507.23,213.97,42.53,4.546,1
48.48,26.33,37.96,132.31,140.99,144.88,16.56,0.423,0
67.41,71.01,66.4,162.59,484.78,204.04,32.22,3.174,0
42.0,34.52,36.9,60.18,148.86,165.96,18.85,1.526,0
52.54,49.32,53.32,119.96,295.75,172.06,25.31,1.78,0
61.01,63.22,67.49,132.8,358.06,198.51,27.26,1.619,0
74.56,59.66,66.53,175.28,476.94,216.6,46.13,3.993,1
67.6,64.22,73.2,165.11,360.18,203.57,56.63,3.677,1
74.91,66.33,70.77,170.56,586.41,228.31,69.91,4.935,1
52.5,55.65,70.42,130.75,285.7,194.25,23.2,1.779,0
70.45,68.49,57.71,185.92,452.69,206.07,40.25,3.602,1
75.85,83.21,65.14,236.52,579.76,270.8,56.94,4.236,1
51.57,53.33,67.36,91.18,238.49,181.65,26.14,1.898,0
77.98,78.16,86.63,255.31,536.86,246.0,51.79,4.655,1
52.39,53.62,52.58,87.39,295.72,172.87,22.44,1.484,0
45.47,52.97,57.7,130.87,231.76,167.99,21.23,2.034,0
71.63,73.92,85.95,150.08,429.64,216.85,48.83,4.844,1
63.95,76.24,63.04,137.3,373.12,207.63,30.07,2.68,0
52.8,59.93,58.94,116.09,402.62,189.76,26.44,1.927,0
49.24,31.41,31.55,78.85,141.34,157.51,21.2,1.409,0
61.33,57.52,57.35,134.76,374.43,202.95,48.84,3.902,1
73.03,71.43,82.77,184.54,548.45,225.98,63.59,5.357,1
41.77,40.34,50.6,46.57,133.63,164.83,20.0,1.964,0
55.43,51.69,57.7,180.22,287.62,182.66,31.49,1.933,0
47.24,40.03,52.19,98.99,275.46,166.25,28.03,1.47,0
57.9,59.99,71.47,152.32,389.93,202.63,26.66,1.916,0
75.71,75.37,67.93,193.13,489.93,231.47,53.96,4.119,1
53.83,40.98,35.82,87.6,243.79,166.35,16.2,1.181,0
55.48,55.94,61.58,81.6,272.84,194.36,23.98,1.556,0
64.9,52.09,66.61,155.04,396.32,209.32,51.89,3.335,1
51.83,46.08,51.62,99.18,274.72,172.82,26.45,1.249,0
48.18,30.66,47.35,74.44,267.05,137.76,22.92,0.804,0
60.98,67.69,51.56,134.52,354.73,205.7,29.06,1.401,0
69.28,69.77,49.11,138.52,418.98,216.94,43.71,4.022,1
46.29,49.99,39.55,102.14,126.28,169.3,30.43,1.849,0
47.45,42.6,41.65,76.47,172.4,163.73,14.34,1.011,0
65.56,47.12,56.55,155.14,420.76,213.88,54.12,2.968,1
81.38,86.83,83.68,270.53,554.26,241.24,68.29,5.021,1
53.71,50.05,55.0,129.84,177.74,153.52,31.94,2.141,0
42.78,26.3,22.28,77.69,160.08,134.75,14.63,1.322,0
59.59,53.28,66.06,151.28,355.11,167.2,22.57,1.443,0
56.14,66.22,63.56,142.98,400.5,192.07,21.31,2.361,0
76.91,63.86,74.67,259.24,534.41,229.74,47.29,4.023,1
66.57,54.3,64.92,231.55,427.42,224.91,49.85,3.608,1
74.05,69.84,62.87,183.2,490.78,243.34,36.85,4.089,1
55.08,54.13,68.13,123.67,376.29,176.92,22.08,1.768,0
55.3,45.62,56.95,141.53,197.06,180.0,20.0,2.521,0
71.39,57.02,59.99,165.96,434.72,204.17,54.48,3.42,1
46.72,34.67,40.6,110.13,268.16,147.95,20.51,1.363,0
38.53,16.79,22.91,109.45,134.97,141.51,10.21,0.911,0
44.44,30.85,39.8,54.71,122.72,157.41,17.55,1.135,0
52.09,44.72,50.26,128.45,261.69,161.14,32.08,1.554,0
65.21,65.96,54.35,144.18,315.03,189.95,18.47,2.212,0
58.4,72.51,61.63,173.76,478.3,189.83,28.3,2.48,0
60.42,50.7,71.78,125.84,398.74,190.91,41.08,2.611,1
55.14,58.54,72.54,141.84,319.79,181.29,18.77,2.168,0
50.38,43.95,40.8,95.61,195.17,168.37,21.07,1.745,0
63.5,61.03,70.41,145.87,379.52,204.84,29.79,2.278,0
56.82,54.29,55.58,128.57,405.65,183.56,24.83,1.618,0
57.51,39.23,54.57,126.94,383.66,197.52,41.83,2.534,1
45.3,24.27,37.44,47.15,210.15,134.06,19.03,1.699,0
47.78,50.8,35.65,138.33,177.24,170.92,23.2,1.51,0
66.01,78.56,67.6,172.71,334.73,217.04,22.69,2.084,0
60.02,63.85,66.32,213.45,277.44,185.55,34.18,2.506,0
46.76,36.97,47.19,107.09,293.04,153.69,11.54,1.325,0
76.83,75.79,77.56,229.5,463.28,242.8,60.29,4.996,1
78.0,71.87,69.15,145.9,499.4,220.19,45.6,3.255,1
67.6,48.08,56.81,144.41,377.28,217.8,41.91,3.273,1
61.45,76.66,66.47,154.49,348.59,185.26,33.12,2.117,0
84.17,79.61,74.91,217.62,626.39,251.54,40.02,4.332,1
48.37,46.95,65.92,103.02,199.71,162.31,19.1,2.206,0
41.78,16.45,30.11,27.33,151.81,135.51,18.24,0.589,0
57.15,53.71,51.19,115.69,268.18,178.31,15.68,1.561,0
44.2,42.81,42.83,87.39,147.47,174.79,16.46,1.447,0
65.32,69.79,72.09,173.76,419.48,202.0,25.93,2.009,0
66.13,50.55,55.45,180.31,419.42,211.13,28.16,3.841,1
55.84,56.65,67.91,123.61,356.7,178.49,36.16,2.293,0
52.49,50.72,42.47,45.99,134.99,183.7,14.43,1.447,0
51.46,35.52,39.96,44.08,133.52,141.78,16.76,1.437,0
69.13,65.38,61.88,178.11,479.93,209.35,47.74,4.31,1
44.74,35.0,57.48,126.38,188.82,160.99,14.91,1.531,0
66.47,73.55,78.9,127.32,282.28,226.24,51.28,4.283,1
56.01,65.67,56.86,139.12,361.19,194.78,35.95,1.336,0
61.21,53.43,48.69,110.18,299.77,191.99,30.45,1.377,0
46.39,26.24,36.22,40.42,132.75,154.65,15.33,1.332,0
72.2,62.59,73.45,199.37,443.6,223.27,44.01,4.599,1
82.36,87.89,86.41,225.98,630.21,268.09,75.76,5.402,1
47.81,49.48,38.92,97.6,261.17,185.17,27.61,0.968,0
44.11,15.27,46.17,78.05,230.78,128.12,20.5,0.801,0
52.21,38.6,46.21,125.07,322.43,165.96,16.51,1.361,0
53.27,47.97,55.14,110.77,161.31,149.18,23.24,1.479,0
58.54,49.66,64.51,143.57,373.17,174.16,27.4,2.479,0
51.83,53.77,56.89,124.94,429.63,182.36,26.05,1.774,0
52.38,53.88,58.75,164.59,278.04,161.5,18.06,2.671,0
77.41,81.03,76.32,193.81,523.36,232.2,44.94,4.025,1
48.39,26.69,39.08,75.49,35.13,151.87,14.69,1.604,0
44.34,27.11,24.74,44.76,198.95,159.83,1.0,1.342,0
54.65,57.05,56.72,132.14,364.75,169.59,22.18,1.418,0
46.24,32.41,52.47,97.23,269.51,140.3,21.9,1.446,0
53.99,52.36,44.18,111.82,283.0,188.07,30.01,1.291,0
47.9,55.66,58.11,122.22,235.81,172.41,24.98,1.96,0
72.26,60.87,60.55,173.02,560.95,220.77,47.9,4.818,1
70.17,72.3,72.62,189.54,505.77,227.4,40.93,3.722,1
57.22,56.91,50.24,130.32,239.55,205.94,20.82,1.775,0
47.39,35.59,46.68,132.22,209.49,155.43,17.26,1.209,0
73.53,73.65,81.85,209.0,698.65,237.16,66.34,4.189,1
49.28,43.97,49.43,94.14,247.93,157.29,20.35,1.974,0
47.65,35.69,61.35,96.26,179.62,157.66,15.39,1.001,0
52.92,48.16,63.51,141.57,266.39,196.32,24.12,1.73,0
50.64,39.65,38.1,86.13,216.5,166.69,18.15,1.652,0
47.35,38.08,44.82,55.66,142.8,144.87,23.64,1.43,0
43.71,49.56,48.39,118.11,261.26,170.53,26.2,1.274,0
68.03,63.1,73.31,179.22,339.11,198.0,40.06,3.253,1
77.16,83.17,82.05,223.0,598.5,257.3,57.8,4.792,1
38.71,19.36,52.87,52.06,115.33,149.81,16.1,1.486,0
80.83,88.37,89.76,206.0,606.92,244.3,46.64,3.87,1
49.6,48.34,32.47,115.81,266.67,176.06,15.04,0.957,0
46.59,48.88,44.44,89.49,229.1,149.67,13.87,1.201,0
59.55,70.29,58.72,81.94,339.17,195.81,27.86,2.558,0
59.89,72.93,69.97,193.07,355.05,219.32,36.26,2.117,0
70.43,67.99,93.49,201.43,568.56,218.35,53.34,4.665,1
45.34,45.23,53.71,166.05,313.87,178.11,18.51,2.133,0
48.31,34.22,46.72,75.59,192.62,153.14,20.85,1.382,0
66.61,79.26,82.33,213.66,481.98,232.29,52.85,3.658,1
68.97,67.25,64.49,142.83,519.16,232.8,48.7,4.631,1
55.0,50.39,59.69,94.24,327.8,175.43,23.02,1.713,0
54.32,63.9,77.26,156.17,308.48,208.9,20.24,2.307,0
50.93,45.02,45.26,88.55,261.19,169.43,19.38,1.425,0
67.54,53.26,56.18,87.88,379.61,212.74,45.96,2.4,1
48.11,48.57,59.07,109.54,335.12,169.83,21.44,2.16,0
49.5,32.86,40.84,69.17,226.43,147.8,16.49,1.449,0
69.76,62.66,79.87,168.1,471.36,230.95,42.06,4.179,1
60.44,60.86,55.11,124.96,348.25,189.86,18.85,2.306,0
57.39,66.39,56.95,172.81,300.8,197.36,20.38,2.012,0
73.46,68.47,52.22,177.64,413.54,243.93,44.93,3.216,1
71.3,66.88,76.6,132.33,515.7,220.52,43.29,3.855,1
71.57,67.72,60.54,189.78,423.34,240.68,42.15,3.889,1
69.48,73.01,71.53,237.96,420.42,233.13,42.64,4.139,1
43.04,35.6,33.28,102.79,159.48,139.96,20.51,1.266,0
57.63,57.04,66.38,90.5,287.92,178.62,31.91,1.906,0
43.61,33.59,31.98,95.03,192.84,133.42,22.57,0.84,0
44.68,27.92,46.61,50.6,79.24,178.24,11.67,1.561,0
74.03,64.85,78.25,223.92,533.67,225.43,54.09,3.591,1
66.2,72.0,94.17,206.7,592.02,222.86,50.52,4.886,1
51.17,42.51,44.84,130.87,265.54,168.8,21.35,2.141,0
47.98,42.42,43.46,132.23,294.79,160.76,22.72,1.871,0
66.87,62.1,77.15,175.5,310.11,216.74,34.3,3.685,1
74.04,83.74,80.6,268.24,629.28,262.84,46.71,4.032,1
57.21,59.59,80.69,149.95,479.13,173.11,20.02,2.16,0
49.25,53.92,58.41,127.83,370.56,175.36,30.06,2.033,0
70.89,76.62,66.18,211.89,389.2,252.94,69.18,4.325,1
47.33,42.58,41.56,127.5,271.55,174.09,17.5,1.064,0
77.84,71.57,60.46,202.27,529.69,222.57,51.02,3.194,1
57.9,64.97,61.8,146.34,329.52,187.94,21.82,1.689,0
51.42,50.24,40.78,105.58,369.62,173.69,18.93,1.306,0
56.55,67.81,54.72,152.1,416.88,197.08,36.94,2.383,0
49.7,39.85,47.58,106.93,162.25,160.1,22.53,1.331,0
53.11,60.12,46.91,95.45,207.21,185.42,17.34,1.898,0
40.29,35.14,48.0,111.87,278.5,158.07,14.11,0.74,0
85.08,94.7,74.32,228.61,635.81,251.41,66.58,4.299,1
